ride_id,user_id,driver_id,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,request_time,pickup_time,dropoff_time,distance_km,duration_min,fare_rwf,status,driver_rating,driver_idle_time,surge_multiplier
R99473100,U0471,D0189,-1.933152,30.120956,-1.947952,30.052373,18/01/2025 18:10,18/01/2025 18:15,18/01/2025 18:39,7.8,24,3408,completed,4.8,29,1.2
R93970046,U0426,D0184,-1.931465,30.105148,-1.916967,30.094093,18/03/2025 08:59,18/03/2025 09:09,18/03/2025 09:14,2.03,5,1331,completed,4.5,25,1.2
R96002434,U0462,D0164,-1.98,30.04552,-1.98,30.109185,15/02/2025 08:13,15/02/2025 08:21,15/02/2025 08:42,7.07,21,3145,completed,3.6,8,1.2
R95732931,U0498,D0167,-1.967739,30.128762,-1.933856,30.119437,10/01/2025 18:08,10/01/2025 18:13,10/01/2025 18:27,3.91,14,4182,completed,4.9,7,2.5
R95030629,U0424,D0166,-1.978365,30.122489,-1.961761,30.048415,13/02/2025 08:15,13/02/2025 08:23,13/02/2025 08:54,8.44,31,4548,cancelled,3.5,30,1.5
R93277266,U0425,D0195,-1.974089,30.105952,-1.964535,30.127264,19/01/2025 18:27,19/01/2025 18:34,19/01/2025 18:43,2.6,9,1536,completed,3.9,3,1.2
R94194211,U0456,D0163,-1.964893,30.14289,-1.966213,30.124298,22/02/2025 09:57,22/02/2025 10:05,22/02/2025 10:15,2.07,10,1121,completed,4.2,6,1
R98983050,U0413,D0186,-1.938036,30.114989,-1.932986,30.102777,24/01/2025 16:26,24/01/2025 16:30,24/01/2025 16:36,1.47,6,941,completed,4.7,26,1
R95921932,U0490,D0183,-1.91904,30.095281,-1.911727,30.097716,19/01/2025 12:04,19/01/2025 12:12,19/01/2025 12:18,1,6,800,completed,4.4,19,1
R96438088,U0470,D0184,-1.925736,30.106737,-1.916849,30.103312,24/01/2025 12:16,24/01/2025 12:26,24/01/2025 12:31,1.06,5,818,completed,4.5,19,1
R99620799,U0479,D0196,-1.9259,30.104725,-1.924092,30.093243,26/01/2025 14:51,26/01/2025 15:01,26/01/2025 15:06,1.29,5,1064,completed,4.1,3,1.2
R91419001,U0456,D0176,-1.957459,30.140926,-1.974574,30.079858,04/02/2025 16:33,04/02/2025 16:35,04/02/2025 16:59,7.05,24,3922,cancelled,3.6,23,1.5
R94536154,U0462,D0189,-1.924081,30.104785,-1.949166,30.063215,21/01/2025 22:37,21/01/2025 22:39,21/01/2025 23:00,5.4,21,2544,completed,3.7,2,1.2
R91350746,U0447,D0179,-1.963627,30.055021,-1.930023,30.118298,20/01/2025 13:40,20/01/2025 13:50,20/01/2025 14:18,7.96,28,4332,completed,4.4,12,1.5
R95765469,U0403,D0183,-1.955138,30.053201,-1.92092,30.073532,20/02/2025 09:27,20/02/2025 09:34,20/02/2025 09:51,4.43,17,2744,completed,4.6,6,1.5
R99301176,U0481,D0180,-1.920197,30.121151,-1.932222,30.077632,06/03/2025 07:57,06/03/2025 08:05,06/03/2025 08:21,5.02,16,3009,completed,4,24,1.5
R99329522,U0496,D0199,-1.961222,30.051885,-1.937553,30.088059,20/03/2025 19:16,20/03/2025 19:25,20/03/2025 19:43,4.8,18,1940,completed,4.3,10,1
R93105164,U0488,D0185,-1.912945,30.078558,-1.98,30.1217,31/01/2025 17:02,31/01/2025 17:09,31/01/2025 17:38,8.86,29,3158,completed,4.8,26,1
R98177772,U0420,D0188,-1.94127,30.093843,-1.914906,30.092513,07/03/2025 09:01,07/03/2025 09:04,07/03/2025 09:15,2.94,11,1382,cancelled,4.2,1,1
R92511620,U0453,D0176,-1.932745,30.105932,-1.927213,30.067563,18/01/2025 20:57,18/01/2025 21:02,18/01/2025 21:18,4.31,16,1793,cancelled,4.3,14,1
R92626408,U0414,D0186,-1.970298,30.075565,-1.901699,30.08162,20/02/2025 14:51,20/02/2025 14:55,20/02/2025 15:21,7.66,26,2798,completed,4.7,22,1
R91318705,U0406,D0174,-1.964939,30.120788,-1.935623,30.126431,18/03/2025 07:22,18/03/2025 07:30,18/03/2025 07:44,3.32,14,1496,completed,3.9,4,1
R93119540,U0470,D0171,-1.93236,30.087829,-1.914043,30.093123,28/02/2025 09:43,28/02/2025 09:50,28/02/2025 09:57,2.12,7,1363,completed,3.9,27,1.2
R94678242,U0405,D0200,-1.970243,30.039014,-1.908498,30.094152,20/03/2025 08:40,20/03/2025 08:47,20/03/2025 09:16,9.2,29,3260,completed,4,28,1
R93906928,U0456,D0166,-1.932215,30.070579,-1.968656,30.110693,27/01/2025 06:02,27/01/2025 06:10,27/01/2025 06:33,6.02,23,2306,completed,4.6,9,1
R93732353,U0485,D0191,-1.959009,30.057688,-1.937523,30.093678,24/02/2025 07:41,24/02/2025 07:47,24/02/2025 08:05,4.66,18,1898,completed,4.9,26,1
R95073075,U0439,D0193,-1.934724,30.093435,-1.915826,30.090663,05/03/2025 17:24,05/03/2025 17:33,05/03/2025 17:40,2.12,7,1136,completed,4.2,20,1
R96283754,U0484,D0192,-1.913624,30.106916,-1.941309,30.115807,31/03/2025 13:47,31/03/2025 13:50,31/03/2025 14:03,3.23,13,3672,completed,3.8,22,2.5
R95622745,U0457,D0170,-1.949558,30.061363,-1.958298,30.047398,01/02/2025 06:15,01/02/2025 06:23,01/02/2025 06:32,1.83,9,1049,completed,3.8,17,1
R98412970,U0479,D0177,-1.917831,30.092336,-1.97257,30.12524,08/01/2025 19:54,08/01/2025 19:56,08/01/2025 20:20,7.1,24,3156,completed,3.9,22,1.2
R97544598,U0404,D0194,-1.938203,30.079831,-1.964979,30.046214,20/02/2025 07:00,20/02/2025 07:02,20/02/2025 07:21,4.78,19,2321,completed,4,10,1.2
R96153105,U0401,D0167,-1.923009,30.105056,-1.925287,30.072746,13/01/2025 18:53,13/01/2025 19:01,13/01/2025 19:13,3.6,12,1580,completed,4.5,4,1
R92140761,U0488,D0170,-1.960928,30.055668,-1.962488,30.138383,19/03/2025 06:41,19/03/2025 06:48,19/03/2025 07:17,9.19,29,6514,completed,3.8,15,2
R98842063,U0467,D0172,-1.942898,30.094857,-1.94662,30.091177,02/02/2025 09:08,02/02/2025 09:12,02/02/2025 09:18,1,6,800,completed,4.9,16,1
R96585170,U0479,D0169,-1.934603,30.115948,-1.97283,30.118524,09/03/2025 08:38,09/03/2025 08:46,09/03/2025 09:03,4.26,17,1778,completed,3.7,26,1
R91052799,U0412,D0180,-1.903331,30.084665,-1.967907,30.125726,05/03/2025 09:29,05/03/2025 09:33,05/03/2025 09:58,8.51,25,5495,completed,4.1,30,1.8
R98166711,U0442,D0164,-1.977031,30.117616,-1.962789,30.116827,02/01/2025 15:14,02/01/2025 15:24,02/01/2025 15:29,1.59,5,977,completed,4.2,3,1
R99066516,U0417,D0163,-1.962408,30.064958,-1.937195,30.112156,25/01/2025 07:23,25/01/2025 07:28,25/01/2025 07:46,5.95,18,2285,completed,3.6,10,1
R97582158,U0489,D0192,-1.972106,30.051622,-1.911892,30.103,17/03/2025 18:05,17/03/2025 18:09,17/03/2025 18:37,8.8,28,3768,completed,3.5,14,1.2
R94600985,U0450,D0163,-1.962589,30.081232,-1.97106,30.108705,26/02/2025 13:49,26/02/2025 13:58,26/02/2025 14:08,3.2,10,1752,completed,3.7,17,1.2
R92471723,U0411,D0175,-1.951301,30.052717,-1.90499,30.103207,01/01/2025 09:20,01/01/2025 09:28,01/01/2025 09:51,7.62,23,3343,cancelled,3.5,24,1.2
R97253280,U0424,D0198,-1.932727,30.087851,-1.902436,30.074275,25/02/2025 07:34,25/02/2025 07:40,25/02/2025 07:52,3.69,12,1607,completed,4.9,30,1
R99594300,U0431,D0177,-1.912448,30.093056,-1.91371,30.096981,13/03/2025 09:12,13/03/2025 09:22,13/03/2025 09:27,1,5,800,completed,4.9,15,1
R97187868,U0466,D0195,-1.904084,30.095651,-1.915197,30.107086,20/01/2025 09:42,20/01/2025 09:44,20/01/2025 09:49,1.77,5,1237,completed,4.3,18,1.2
R98648033,U0417,D0191,-1.973378,30.108175,-1.970159,30.122747,06/02/2025 19:48,06/02/2025 19:53,06/02/2025 19:59,1.66,6,998,completed,3.8,15,1
R98757938,U0456,D0175,-1.906537,30.102319,-1.930658,30.088564,16/03/2025 21:03,16/03/2025 21:13,16/03/2025 21:21,3.09,8,1712,completed,3.6,3,1.2
R91558616,U0471,D0190,-1.954027,30.064036,-1.975527,30.125332,09/03/2025 09:22,09/03/2025 09:30,09/03/2025 09:53,7.22,23,3199,completed,4,7,1.2
R91584499,U0473,D0183,-1.960351,30.12212,-1.943461,30.082168,22/01/2025 20:19,22/01/2025 20:23,22/01/2025 20:37,4.82,14,2919,completed,4.3,23,1.5
R98406846,U0432,D0183,-1.916626,30.084567,-1.98,30.03729,06/01/2025 16:18,06/01/2025 16:24,06/01/2025 16:53,8.79,29,3137,completed,3.8,19,1
R92813243,U0433,D0170,-1.979957,30.103065,-1.965955,30.067879,20/03/2025 13:04,20/03/2025 13:08,20/03/2025 13:24,4.21,16,2116,completed,4.8,22,1.2
R96648497,U0449,D0171,-1.937576,30.092931,-1.90835,30.095169,20/03/2025 09:53,20/03/2025 09:59,20/03/2025 10:09,3.26,10,1478,cancelled,3.9,3,1
R96376117,U0499,D0169,-1.928425,30.110267,-1.979147,30.109243,19/01/2025 17:03,19/01/2025 17:05,19/01/2025 17:25,5.64,20,2192,completed,4,19,1
R98418261,U0429,D0180,-1.942691,30.096719,-1.921523,30.116199,24/03/2025 17:22,24/03/2025 17:27,24/03/2025 17:40,3.2,13,1460,completed,4.1,20,1
R92502365,U0444,D0180,-1.95976,30.050205,-1.975044,30.103759,28/03/2025 14:58,28/03/2025 15:08,28/03/2025 15:29,6.19,21,2828,completed,4,20,1.2
R96463011,U0500,D0176,-1.98,30.048858,-1.942797,30.094204,14/03/2025 20:38,14/03/2025 20:42,14/03/2025 21:03,6.52,21,2947,completed,3.9,12,1.2
R95424210,U0412,D0188,-1.958214,30.127031,-1.968863,30.070765,12/03/2025 08:02,12/03/2025 08:09,12/03/2025 08:30,6.36,21,3612,completed,3.5,29,1.5
R93435510,U0491,D0167,-1.942922,30.09267,-1.947532,30.062175,20/01/2025 08:57,20/01/2025 09:06,20/01/2025 09:19,3.43,13,1529,completed,4.6,9,1
R94612064,U0458,D0166,-1.958528,30.058941,-1.952989,30.098227,29/01/2025 12:28,29/01/2025 12:36,29/01/2025 12:54,4.41,18,1823,completed,4.1,13,1
R98813231,U0409,D0177,-1.917235,30.087822,-1.978979,30.040301,09/02/2025 19:40,09/02/2025 19:44,09/02/2025 20:15,8.66,31,3098,completed,3.8,4,1
R99877363,U0416,D0193,-1.909438,30.102317,-1.974343,30.080455,04/02/2025 17:31,04/02/2025 17:35,04/02/2025 17:59,7.62,24,2786,completed,4.7,5,1
R97254842,U0495,D0189,-1.975699,30.124837,-1.910092,30.091396,17/02/2025 19:13,17/02/2025 19:18,17/02/2025 19:45,8.19,27,4436,completed,3.9,3,1.5
R98797426,U0411,D0189,-1.913441,30.085265,-1.918625,30.115575,05/01/2025 17:51,05/01/2025 17:57,05/01/2025 18:10,3.42,13,1831,completed,5,3,1.2
R94416307,U0428,D0174,-1.965619,30.051438,-1.942645,30.061746,07/01/2025 18:32,07/01/2025 18:39,07/01/2025 18:50,2.8,11,2680,cancelled,4.4,6,2
R93824073,U0498,D0188,-1.91729,30.080305,-1.933181,30.107278,08/03/2025 08:52,08/03/2025 08:59,08/03/2025 09:10,3.48,11,1544,completed,4.4,11,1
R93296030,U0477,D0178,-1.98,30.114118,-1.94638,30.055628,28/02/2025 20:44,28/02/2025 20:46,28/02/2025 21:10,7.5,24,4950,completed,3.7,15,1.8
R96509194,U0487,D0162,-1.930849,30.112667,-1.97582,30.043111,26/01/2025 17:52,26/01/2025 18:02,26/01/2025 18:30,9.21,28,5873,completed,4.4,2,1.8
R97373830,U0446,D0172,-1.93709,30.085752,-1.9192,30.104636,03/03/2025 14:09,03/03/2025 14:13,03/03/2025 14:23,2.89,10,2050,completed,4.8,20,1.5
R98802814,U0466,D0165,-1.966175,30.064561,-1.96214,30.045929,20/02/2025 19:21,20/02/2025 19:23,20/02/2025 19:29,2.12,6,1704,cancelled,3.9,16,1.5
R92096861,U0495,D0163,-1.957597,30.055237,-1.924675,30.10271,13/02/2025 18:07,13/02/2025 18:11,13/02/2025 18:32,6.42,21,2911,cancelled,4.6,4,1.2
R98941298,U0409,D0169,-1.962334,30.060967,-1.968782,30.105368,19/02/2025 17:53,19/02/2025 18:01,19/02/2025 18:15,4.99,14,1997,completed,3.7,3,1
